,з,г,<DEL>,Г,и,т,к,с,м,п,е,ш,-,ѓ,С,р,в,М,н,о,д,ј,л,Р,r,а,_,К,ђ,И, ,f,2,ц,S,О,ч,ж,Е,б,",",:,х,1,3,5,Ќ,.,Т,7,Б,Х,),ф,З,(,У,у,9,ќ,0,П,Ј,Ш,“,Н,4,В,8,;,!,й,Ц,Д,А,„,џ,Л,"""",|,?,6,њ,Ѓ,Ж,Њ,Џ,Ч,g,e,},/,#,p,a,j,*,”,',%,«,>,=,»,c,o,I,O,H,t,B,C,k,J,i,l,&,љ,T,`,Ф,ћ,G,~,u,y,w,s,M,{,K,V,N,$,F,<,n,+,v,],X,A,U,P,R,h,m,b,€,d,я,\,ѕ,E,[,ѝ,è,Љ,…,–,Ѕ,x,L,Y,D,Z
Н,0.0,0.0,0.028684470820969338,0.0004945598417408506,0.0,0.0,0.0,0.0004945598417408506,0.0004945598417408506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004945598417408506,0.0004945598417408506,0.001483679525222552,0.0,0.0,0.0004945598417408506,0.0,0.0004945598417408506,0.0,0.0,0.0,0.0,0.0,0.0009891196834817012,0.0,0.0,0.0,0.0004945598417408506,0.0,0.0004945598417408506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004945598417408506,0.0,0.0,0.0,0.0004945598417408506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004945598417408506,0.0,0.0004945598417408506,0.0,0.9455984174085065,0.0,0.0,0.0004945598417408506,0.0,0.0,0.0,0.0004945598417408506,0.0,0.0,0.0004945598417408506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004945598417408506,0.0,0.0,0.0,0.0,0.0,0.0,0.0004945598417408506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013353115727002967,0.0,0.0,0.0004945598417408506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004945598417408506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
О,0.0,0.0,0.050072568940493466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.944121915820029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000725689404934688,0.0,0.0,0.0,0.0,0.002902757619738752,0.0,0.0,0.0,0.0,0.0,0.0,0.000725689404934688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000725689404934688,0.0,0.0,0.0,0.0,0.0,0.0,0.000725689404934688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
П,0.0,0.0,0.042368555385400714,0.0,0.0,0.0,0.0,0.0,0.0,0.0005104645227156713,0.0005104645227156713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005104645227156713,0.0,0.0010209290454313426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005104645227156713,0.0015313935681470138,0.0,0.0,0.0,0.0,0.0010209290454313426,0.0,0.0,0.0005104645227156713,0.0,0.0005104645227156713,0.0,0.0,0.0015313935681470138,0.0010209290454313426,0.0,0.0,0.0,0.0005104645227156713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9290454313425217,0.0005104645227156713,0.0,0.0005104645227156713,0.0005104645227156713,0.0,0.0,0.0,0.0,0.0,0.0,0.009698825931597753,0.0,0.0005104645227156713,0.0,0.0,0.0,0.0,0.0010209290454313426,0.0,0.0,0.0,0.0,0.0,0.0,0.005104645227156712,0.0005104645227156713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005104645227156713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Р,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.001336898395721925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001336898395721925,0.0,0.9358288770053476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001336898395721925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001336898395721925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
С,0.0,0.0,0.042196237925775294,0.0005083884087442806,0.0,0.0005083884087442806,0.0,0.0005083884087442806,0.0,0.0010167768174885613,0.0,0.0,0.0,0.0,0.9374682257244534,0.0,0.0,0.0005083884087442806,0.0,0.0010167768174885613,0.0,0.0,0.0,0.0005083884087442806,0.0,0.0010167768174885613,0.0,0.0005083884087442806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005083884087442806,0.0,0.0005083884087442806,0.0,0.0005083884087442806,0.0,0.0005083884087442806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005083884087442806,0.0,0.0,0.0,0.0005083884087442806,0.0,0.0,0.0,0.0,0.0,0.0,0.0005083884087442806,0.0005083884087442806,0.0,0.0005083884087442806,0.0,0.0,0.0005083884087442806,0.0,0.0005083884087442806,0.0,0.0,0.0,0.0005083884087442806,0.0,0.0,0.0,0.0,0.0,0.0010167768174885613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005083884087442806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005083884087442806,0.0,0.0,0.0,0.0,0.0005083884087442806,0.005083884087442806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005083884087442806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Т,0.0,0.0,0.036968576709796676,0.008009858287122612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006161429451632779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006161429451632779,0.0,0.0006161429451632779,0.0,0.0,0.0,0.0,0.9414664202094886,0.0,0.0,0.0,0.0,0.0,0.0006161429451632779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012322858903265558,0.0006161429451632779,0.0,0.0,0.0,0.0006161429451632779,0.0,0.0,0.0,0.0,0.0,0.0006161429451632779,0.0,0.0,0.0,0.0,0.0006161429451632779,0.0006161429451632779,0.0,0.0,0.0,0.0,0.0,0.0006161429451632779,0.0,0.0,0.0,0.0,0.0,0.0,0.0006161429451632779,0.0,0.0012322858903265558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006161429451632779,0.0,0.0,0.0,0.0,0.0,0.0006161429451632779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030807147258163892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
У,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0032679738562091504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.934640522875817,0.0,0.0,0.0,0.0,0.0032679738562091504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ф,0.0,0.0,0.07051282051282051,0.0,0.0,0.0,0.00641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Х,0.006024096385542169,0.0,0.04819277108433735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006024096385542169,0.0,0.0,0.0,0.9337349397590361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006024096385542169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ц,0.0,0.0,0.041916167664670656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9401197604790419,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ч,0.0,0.0,0.05747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005747126436781609,0.0,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005747126436781609,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9137931034482759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ш,0.0,0.0,0.03355704697986577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003355704697986577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003355704697986577,0.0,0.959731543624161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
а,0.0002622473754113477,0.00010997470581766194,0.02276476410425602,8.459592755204765e-06,0.0002622473754113477,0.00010151511306245718,5.075755653122859e-05,5.075755653122859e-05,2.5378778265614294e-05,3.383837102081906e-05,0.0009051764248069098,1.691918551040953e-05,4.229796377602382e-05,0.0,0.0,9.305552030725241e-05,0.00022840900439052863,1.691918551040953e-05,3.383837102081906e-05,0.0003299241174529858,5.921714928643335e-05,1.691918551040953e-05,6.767674204163812e-05,0.0,0.0,0.9723117529122148,0.0,0.0,0.0,8.459592755204765e-06,0.0005667927145987192,0.0,1.691918551040953e-05,0.0,0.0,3.383837102081906e-05,8.459592755204765e-06,8.459592755204765e-06,8.459592755204765e-06,5.921714928643335e-05,0.0,8.459592755204765e-06,0.0,0.0,0.0,8.459592755204765e-06,0.0,1.691918551040953e-05,0.0,8.459592755204765e-06,0.0,0.0,0.0,0.0,0.0,8.459592755204765e-06,8.459592755204765e-06,5.921714928643335e-05,0.0,0.0,8.459592755204765e-06,0.0,8.459592755204765e-06,0.0,0.0,0.0,3.383837102081906e-05,1.691918551040953e-05,3.383837102081906e-05,1.691918551040953e-05,3.383837102081906e-05,0.0,1.691918551040953e-05,8.459592755204765e-06,2.5378778265614294e-05,0.0,0.0,2.5378778265614294e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.459592755204765e-06,0.0,0.0,0.0,0.0,1.691918551040953e-05,0.0,8.459592755204765e-06,0.0,0.0,0.0010151511306245717,8.459592755204765e-06,0.0,0.0,8.459592755204765e-06,0.0,0.0,0.0,0.0,0.0,0.0,8.459592755204765e-06,0.0,8.459592755204765e-06,8.459592755204765e-06,0.0,8.459592755204765e-06,0.0,8.459592755204765e-06,0.0,0.0,0.0,0.0,8.459592755204765e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5378778265614294e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.459592755204765e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
б,0.0,7.37571913261543e-05,0.02087328514530167,0.0,0.0001475143826523086,0.0002212715739784629,0.0,0.0002950287653046172,0.0,7.37571913261543e-05,7.37571913261543e-05,0.0,0.0001475143826523086,0.0,0.0,7.37571913261543e-05,0.0001475143826523086,7.37571913261543e-05,0.0001475143826523086,0.0001475143826523086,0.0002212715739784629,7.37571913261543e-05,0.0002212715739784629,0.0,0.0,7.37571913261543e-05,0.0,0.0,0.0,7.37571913261543e-05,0.0002212715739784629,0.0,0.0,0.0,0.0,0.0,7.37571913261543e-05,0.0,0.0,0.975586369671043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.37571913261543e-05,0.0,0.0001475143826523086,0.0,0.0001475143826523086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.37571913261543e-05,0.0,0.0002212715739784629,0.0,0.0,0.0,7.37571913261543e-05,0.0,0.0,0.0,7.37571913261543e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.37571913261543e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.37571913261543e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
в,0.0028121338367400077,0.0003645358677255566,0.02356464002083062,7.811482879833356e-05,0.00041661242025777895,0.0001822679338627783,7.811482879833356e-05,7.811482879833356e-05,5.207655253222237e-05,0.0001562296575966671,0.00039057414399166774,0.0001822679338627783,0.0003384975914594454,0.0,2.6038276266111184e-05,0.0001301913813305559,0.9656815518812655,0.0,0.00020830621012888948,0.00023434448639500066,0.00023434448639500066,7.811482879833356e-05,0.0001822679338627783,0.0,0.0,0.0008071865642494466,2.6038276266111184e-05,0.0,0.0,0.0,0.000286421038927223,0.0,2.6038276266111184e-05,2.6038276266111184e-05,0.0,5.207655253222237e-05,0.0,5.207655253222237e-05,2.6038276266111184e-05,0.0001562296575966671,0.0,0.0,5.207655253222237e-05,0.0,0.0001562296575966671,0.0001301913813305559,0.0,0.0,2.6038276266111184e-05,0.0,2.6038276266111184e-05,0.0,2.6038276266111184e-05,2.6038276266111184e-05,0.0,0.0,0.0,0.0001301913813305559,0.0,2.6038276266111184e-05,2.6038276266111184e-05,0.0,0.0,7.811482879833356e-05,0.0,2.6038276266111184e-05,2.6038276266111184e-05,0.0008332248405155579,7.811482879833356e-05,0.0,2.6038276266111184e-05,0.0,0.0,7.811482879833356e-05,0.0,2.6038276266111184e-05,0.0,0.0,2.6038276266111184e-05,0.00010415310506444474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.207655253222237e-05,2.6038276266111184e-05,0.0,0.0010415310506444472,2.6038276266111184e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
г,5.8668231152830744e-05,0.9171017893810501,0.026635376943385157,0.002698738633030214,0.0003520093869169845,0.043707832208858904,0.0004106776180698152,0.0007626870049867997,5.8668231152830744e-05,0.0003520093869169845,0.00046934584922264595,5.8668231152830744e-05,0.0006453505426811381,0.0002933411557641537,5.8668231152830744e-05,0.0002933411557641537,0.00011733646230566149,5.8668231152830744e-05,0.0002933411557641537,5.8668231152830744e-05,0.00011733646230566149,5.8668231152830744e-05,0.0002933411557641537,5.8668231152830744e-05,0.003578762100322675,0.00017600469345849224,0.00011733646230566149,0.00011733646230566149,0.0002933411557641537,5.8668231152830744e-05,0.0003520093869169845,5.8668231152830744e-05,5.8668231152830744e-05,0.00011733646230566149,5.8668231152830744e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
